id,text,bio,label,lang
it_159,Ma nessuno si è chiesto in Italia perché la legge contro la transfobia non definisca le parole trans o transgender? Criminalizzi l'odio verso un gruppo senza dire chi appartenga a questo gruppo? #DDLZan,#WomenWontWheesht,0,it
it_1795,la #Svezia ha culo …mi sta sui coglioni sia come team che come nazione con i suoi diritti per i finocchi e l’inclusione del cazzo 💩.#PoloniaSvezia #EURO2020,in principio era l’azione,0,it
it_952,"@USER @USER I diritti non li genera ""il sesso"", ma la persona. E le persone trans sono persone.
Il problema è che esiste chi ancora li discrimina per ciò, trattandoli come persone inferiori meritevoli di essere pestati e uccisi, quindi serve una legge che li tuteli.","Ti amo ma voglio più bene al gatto.           Non seguitemi, commento programmi trash e mi incazzo facilmente con omofobi, razzisti e misogini.",0,it
it_848,"Sì! sono orgogliosamente culattone e sono candidato alla Camera, problemi?","London, Paris maybe Vomero 🏳️‍🌈 tra Napoli e Milano 🚂 Federalista europeo 🇪🇺🌹Anna Tatangelo stan account 🌶 Candidato alla camera con @USER 🗳 He/Him",1,it
it_1133,"Altro punto: i local usano gli sticker con la bandiera trans e queer (mi sembra), voi vi incazzate con loro ma gli spiegate il significato di quello sticker? No. I local li usano perché NON SANNO, no perché se ne fottono",complex female characters,0,it
it_1015,@USER @USER Hai un arcobaleno nel nick. Hai una mano nera. Sei frocio e clandestino ed i dossi una maglia Della nazionale ? Deciditi sfigato. ✋🏻🖤,#bitcoin and.... #bitcoin,0,it
it_721,"Quindi Trump vorrebbe togliere i diritti ai trans così che se una persona trans va in ospedale in fin di vita, i medici possono anche rifiutarsi di salvarl*.
Wow, complimenti.",Weird/Punk/feminist/Out of Control/Scrivo per vivere/🌈Prometto di maturare ma non di crescere/ musicista/ ANTIFASCISTA /Nerd👽,0,it
it_117,"@USER + quindi non è inutile come credi. qui non si parla dei diritti dei gay, si parla di diritti dei trans che è ben altro e probabilmente non lo sai visto che avrai un livello di informazione riguardo l’argomento pari a 0",#MADISON: the world is mad and they say i'm the crazy one || HE/HIM,0,it
it_292,i diritti trans non si possono mettere in discussione e la transfobia non è né un’opinione né libertà di pensiero ignoranti,"dιttatore del politically correct.

he - lui",0,it
it_627,non dovete essere attratte dalle donne trans o supportare la teoria queer per essere persone decenti con un po’ di rispetto (???) non potete supportare sole le persone che trovate attraenti o che condividono la vostra esperienza di vita al 100%,ts • don’t quit before the miracle happens,0,it
it_349,"per voi le persone ""transhet"" hanno senso di stare nella comunità lgbt solo in quanto trans quando NELLA VITA REALE subiscono omofobia on a daily basis se escono con persone dello stesso sesso, finitela di dire merdate per andar contro le persone trans che non vi vanno a genio",ma io non voglio un uomo voglio un cinghiale                                   intp 5w4 | 21 |♀,0,it
it_1261,finalmente i forci,she/her  dipingo,1,it
it_213,"#salvini e #meloni Con |’attuale ddl #omofobia potranno continuare a dire ad es. che i gay sono malati che le trans sono inferiori etc.,cosa altro vogliono, pure la libertà di incitare all’odio, ossia dire bruciateli tutti etc... 

URL

 #LGBTlivesMATTER",Account per interconnettere la comunità LGBT+ durante l’emergenza,0,it
it_176,"Alessandra Mussolini affermava con orgoglio in tv ""Meglio fascista che frocio"". Come si fa a fare finta di niente e addirittura acclamarla? Mah. #AlessandraMussolini #BallandoConLeStelle @USER @USER",🌈 Roma - Redattrice Cinema e Serie TV 📚📺,0,it
it_683,"@USER Le persone trans SONO uomini e donne e se non le vedi da tali allora risolvi la tua transfobia. E ancora, la sessualità NON è binaria, c'è letteralmente scritto nel manifesto. I sessi sono DUE questo comprende TUTTI I GENERI quindi Pan non ha senso di esistere è solo bifobia",#MEGUMI: I love my fellow bisexuals ♡,0,it
it_1298,"Ddl Zan art . 7. Giornata dedicata al contrasto omofobia, lesbofibia, bifofia, trans fobia.  E va bene. Ma tutto il resto? I  sono almeno una decina di categorie di generi/ orientamenti sessuali.  perché  sono esclusi?  Discriminazione di minoranze #gender #DDLZan va modificato",,0,it
it_548,"Buon #PRIDE2020 a tutti!
Come scritto qui sotto, amore è amore. Che sia dello stesso sesso, che non, che sia trans, pansessuale, insomma l’amore va assaporato in tutte le sue infinitamente meravigliose sfumature. ❤️🏳️‍🌈❤️🏳️‍🌈 URL","Hi, sono maria :))",0,it
it_1785,"Le lesbiche hanno diritti, i trans hanno diritti, gli omosessuali hanno diritti, ma chiedo gli eterosessuali hanno diritti? Io ho il diritto di avere dei diritti? Oppure ormai i diritti li hanno solo gli altri?","Ho gusti molto semplici, mi accontento del meglio",0,it
it_1457,"#ottoemezzo #ddlzan #LGBTQ 
Tutti i...#froci di destra, 'calorosamente' ringraziano
per i 'calorosi' applausi dei senatori che oggi hanno affossato il #ddlzan !",Cerchiamo di vivere con gioia e  ironia anche se viviamo in un paese di zombie.,1,it
it_677,"TW// TRANSFOBIA
-
-
-
-
-
neanche nascondete più di odiare le persone trans lo mettete così palese palese e chi supporta o accetta il sostegno di questa pagina non è da meno. io non so più che dirvi fate schifo",here's where i hide away from the pressures of modern life ... also the cops ... also ex-boyfriends • (she/her),0,it
it_1748,"L'attivista Lgbt ha interpretato la Madonna trans con un afroislamico al posto di Giuseppe, qualcuno potrebbe postare maometto gay con a fianco un occidentale che se lo fa?  Almeno staremo in parità.",Osservo gli eventi,0,it
it_1523,"ci hanno messo un egiziano si sono dimenticati qualche trans lgbt etc, ah ma si sono dimenticati anche i perscatori in Libia, ma no quellii non contano, sono solo italiani bianchi ed anche un po' terroni
URL via @USER Primato Nazionale",VNRG - Very Normal Retired Guy,0,it
it_107,"TW transfobia, stupro, morte

ah beh molto intelligente mettere le donne trans nelle carceri maschili così magari le sfruttano per prostituzione o direttamente le ammazzano. cazzo, spero che l’acido cloridrico che vomitate vi disinfetti almeno la bocca","genti maca in logu strintu — 18, lui/issu/he",0,it
it_131,"-però aggiungo donne per cui lottare. e, si, le donne trans devono essere tutelate da questo movimento, perché sono anche loro oppresse dal patriarcato, che vi piaccia o meno ammetterlo.",enfp-t; ⊙ libra ☽ libra ↑ gemini; ⚢,0,it
it_672,"dobbiamo smetterla di moralizzare l'accesso ai diritti. gay flamboyanti e trans trasgressivi? immigrati illegali? grassi malati? nessun comportamento/condizione giustifica discriminazione sistematica e mancanza di diritti. i diritti prima di tutto. POI, SEMMAI, il giudizio morale",✠ i hope i think i know ✠ raffinata dj esteta del macabro (cit.) ✠,0,it
it_273,@USER Solidarietà a tutti tranne a quei quattro “froci” che hanno riempito il centro di Roma per il #pride  pensi sindaca che a Milano @USER c’è stato e ha appoggiato il movimento e lei dov’era??,40 enne Romano. Sarcastico e Caustico per Passione. #AmoRoma Verifico le cose  #HackingRaggi Seguo #RaggiNew24 per #Propaganda #antifascista #antiM5S,0,it
it_1105,"Giustamente vi incazzate quando le persone trans vi accusano di transfobia quando si parla di argomenti che riguardano le donne.... E poi ci accusate di misoginia quando parliamo di cose che riguardano noi persone trans
Mh","lgbT | artista fallito | incurabile innamorato | INFJ | eterofobo, cisfobo, razzista contro i bianchi eccetera eccetera",0,it
it_1355,"si é tenuto conto dell'inizio del pride month e alcuni hanno centrato i loro discorsi su black trans lives e black queerlives, ma si é anche parlato di black women e black sex workers","mix of biblical references and bi energy
|
intp-t",0,it
it_446,"@USER Io seguo una attivista trans americana (Kat Blaque) che un giorno lo menzionò in un tweet senza neanche l’@ e lui trovò lo stesso il tweet e cominciò a dirle di smetterla di offendersi per qualsiasi cosa ecc... considerando che anche a me piaceva all’inizio, boh",I wouldn’t trust my own blue-eyed reflection URL,0,it
it_1159,mi chiedo se risulti annoying quanto parlo di cose trans che sia la mia vita o trans headcanons o i diritti delle persone trans ecc. ma tbh non posso parlare di cose trans irl praticamente mai se non le poche volte che vedo amici trans dal vivo quindi... ne parlo online,they/he. 24. i unfortunately like things,0,it
it_40,@USER CHRIS NON SIAMO IN UNA CAZZO DI FANFICTION SI MI PIACI NON ROMPERE IL CAZZO FROCIO DI MRSA SPERO CHE INCIAMPI E TI SPACCHI TUTTI I DENTI URL,"i dont know.            
art account: @USER",0,it
it_373,"Sophia Loren per la Barilla con trans e drag queen lo spot inclusivo 🍝 ❤️ #Barilla #lapastaepronta #LGBT #PrideMonth 
URL URL","Twitter ufficiale di vladimir luxuria: transwoman artista, scrittrice, attrice e militante. artist and activist in lgbtiq rights",0,it
it_471,"per una donna trans (oltre alla transfobia) subisce anche lei misoginia a differenza di un uomo
ma tanto questi argomenti sono troppo complicati per il tuo cervello
aggiungo anche che non voglio discutere con una islamofobica che tanto delle stronzate che spari non frega un cazzo URL",simping and raging,0,it
it_260,"Letteralmente le donne trans vengono uccise solo perché TRANS,sì le donne cis devono ancora lottare per avere lo stesso salario degli uomini ecc..,ma le persone trans devono lottare il doppio,solo per essere accettati dalla società. Ma che ne posso sapere io ,sono solo +",Blue||18 || They-Them||🏳️‍🌈||,0,it
it_943,"@USER In che senso capita ciò che ho scritto nel primo punto? Se è un uomo trans come fa a subire lesbofobia, non è una lesbica.
Se lo trattassero come una lesbica sottointenderebbero che è una donna ma a quel punto è transfobia.","You said memories become stories when we forget them. Maybe some of them become songs.








       🍁 page one  🎶 Gryffindor 🦁 INFP * she/her",0,it
it_905,"tw // transfobia

esempi di commenti transfobici
.
.
.
.
.
.
.

se una donna trans è molto femminile ""eh ma non siete donne solo perché hai i capelli lunghi e il trucco"" se non è molto femminile ""eh ma è brutto non sembra proprio una donna"" avete rotto i coglioni.","all the lonely people, where do they all belong?            READ CARDS | she/her | bi (🏳️‍🌈/🏳️‍⚧️ safe place) | INFP | FRANCO ORESTE SUPREMACY @USER",0,it
it_508,"@USER cioè, la bandiera arcobaleno è di tutta la comunità lgbtq+, comprende lesbiche, gay, bisex, trans…ecc; mentre questa è solo per i gay, come ad esempio c’è anche quella solo  per persone lesbiche, quella bisex, quella trans ecc… non so se mi sono spiegata",hi💞,0,it
it_1400,"@USER Se tu sei frocio e orgoglioso di esserlo non ti dovresti sentire offeso se dico che sei frocio. Però siccome tuo papà ti fa fatto sentire una merda per tutta la vita a causa della tua frociaccine, vorresti restituire questo disagio a tutti, ma non attacca. Quello represso sei tu",,0,it
it_728,"I froci e l'annessa paranza alfanumerica, dopo essersi impossessati dell'arcobaleno simbolo dell'alleanza tra Dio e gli uomini, hanno rubato la parola e il concetto di orgoglio, almeno in Spagna.","A dead thing can go with the stream, but only a living thing can go against it.",0,it
it_619,"Dimenticando Chico etero uscendo con un forcio a perdita di tempo, wish me luck",lg(B)t❤️🏳️‍🌈 not sure about what i am doing. il té va abbinato con il latte ▶️ (he/they) profilo volpino: @USER,1,it
it_1548,@USER quando realizzeranno che le donne trans soffrono di un’intersezione fra misoginia e transfobia che le donne cis non comprenderanno mai lol,mean lesbian stereotype,0,it
it_1118,Io rappresenterei un pericolo nei safe spaces queer polyfrociə transfemministu perché brutta afobica terf ma il lercio ultratrentenne che a manco due minuti che sono entrata mi fissava il culo e faceva apprezzamenti strani è perfettamente safe vero,La mia vita tra Versace e Moët & Chandon. La vostra icona trans preferita - ESTJ - she/her - ♀ - non binary transfem - homosexual ⚣ // ⚧︎,1,it
it_1172,@USER @USER Qui si parla di diritti di gay e trans validi in Italia come in Marocco o in Afghanistan. Quindi se le frustate le pigliate da un regime autoritario va bene ma se in un paese democratico qualcuno vi insulta allora reagite offendendo ache voi. Bravi👏👏👏,,0,it
it_1259,"stasera i forci i ascoltano mara sattei o fka twigs, non ci sono vie di mezzo",he|him,1,it
it_1126,"@USER Legge PRO-Omofobia! 😍😍😍 Ogni ragazzo etero dovrebbe avere un frocio ricchione come schiavo di proprietà, senza diritti e senza libertà!",Frocio lurido in cerca di PADRONE,0,it
it_561,Adesso si parla di nuovo solo di diritti ai gay trans figli rubati e donati a pervertiti iussoli cittadinanze mes mentre l’Italia e gli Italiani affondano!Temevate Salvini e vi siete fatti annientare dal mostro pd..ovviamente gli Italiani non perdonano e non dimenticano!,Non rispondo ad alcun Comunista Sardiota o 5 Stalle... per cui astenersi a commenti inutili e idioti non rispondo blocco! GRAZIE.,0,it
it_1645,"Cosa c’entra la legge zan o la transfobia? Mo’ non è che se ad un gay, a una persona trans o a un nero diciamo “stupid*” siamo automaticamente omofobi o razzisti.","he/him
URL",0,it
it_1220,"@USER Parla della comunità lgbt+ urban ed entra nel mondo trans e gay in un modo diverso da come possono fare altre serie, riesci proprio a sentire le esperienze dei personaggi e le loro emozioni. Riesce a denunciare l'emarginazione sociale e la discriminaziond in modo perfetto","Regista professionista di film mentali🎥
Premio miglior regia di castelli in aria 2019-20🎬
Sposato non ufficialmente con il tiramisù nel frigorifero💒✿
He/him",0,it
it_571,"#FedezDDLZAN attivista per i diritti #gay crea una linea di smalti, quache anno fa diceva: “Non fare l’emo frocio con lo smalto sulle dita!” Ipocrita che cavalca l'onda dei soldi URL","⬛🟧  🇮🇹
🖤💛

Official account of Super Straight Italy",0,it
it_994,"Certo se vi fate la guerra tra di voi froci. Che la famo a fare sta legge contro l omofobia . E per i commentatori sono un gay conclamato . Ma vorrei che se esco con il mio compagno , di non essere aggredito o peggio da chi non ci ama.  Buona litigata tra di noi parrocchiani.",non avere mai paura dei no.,0,it
it_512,quanto tempo ci metteranno i forci a scovare l'account instagram di Vincenzo? #cepostaperte,this a LA BODA stan account 🇮🇹 🇺🇦 🏳️‍🌈 - he/him - alt: ASK 👀,1,it
it_997,"Gli #LGBT sono già STRA-TUTELATI in Italia.
Hanno addirittura reso la terapia ormonale per i trans gratuita quando invece tantissime medicine per malattie, anche rare, sono a pagamento.
La follia è già stata raggiunta, non andiamo oltre.
 #noddlzan",Sono fatto con la stessa materia di cui è fatto l'odiohhhh,0,it
it_175,"@USER Oh ragazzi!!!
Ma state facendo sul serio!?
Avete fatto un caso di omofobia l'utilizzo del ""frocio"" di #Fognini per imprecare a se stesso durante un match!??

Ma come stiamo messi??
Per cortesia!! Che è un pò stronzo si sa, ma a dargli dell'omofobo per sta cosa...

Fatevi curare!!","Sardo di nascita↔ Friulano d'adozione

Rugbista🏉Operaio🛠Antifascista

Interista🖤💙 e DICO SEMPRE LA MIA",0,it
it_1312,"""sono ricchione... E se fossi femmina vorrei essere come Lila."" Alfonso ti capisco benissimo. Anche io pur ragazza, vorrei essere come Lila.  #LAmicaGeniale","Proud Bisexual(She/Her)|Fangirl|Scrittrice Seriale|Vivo in avventure di libri e film|Credo nel trash|Caffè Dipendente   🦄
  🌈don't judge a book by its cover🌈",1,it
it_1055,"e siete etero? Siete queer'. Capito? Usano un termine inglese che vuol dire frocio per dirvi che non siete la famiglia tradizionale. CON LA FAMIGLIA TRADIZIONALE MI CI PULISCO IL CULO. Siamo famiglie favolose, siamo famiglie spettacolari. Siamo famiglie. Siamo comunità. (10/11)","Però non ho mai detto che a canzoni
si fan rivoluzioni,
si possa far poesia",0,it
it_1383,"//transfobia bifobia

non mamma che mi ripete il fatto ""o scegli quello o scegli quella"" e ""se sei un ragazzo trans è perché sei attratto dai ragazzi"" DIOCA","he/she | veg | weeaboo| mi lamento gratuitamente |
a little artist | un po' asociale
sof1ar on insta",0,it
it_1078,Da oggi in Emilia Romagna i farmaci per la terapia ormonale delle persone trans saranno gratis ♥️#trans #lgbt #lgbtq #diritti #gender #transgender #queer #gay #equality #pride #nonbinary #genderfluid #rebirth #genderequality #lgbtqia #TransRightsAreHumanRights #TransWomenareWomen,#diritticivili #diversità #diritti #lgbt #lgbtq in Italia e nel mondo.,0,it
it_278,"C’è un po’ di tweet in questa transfobia 
 le persone trans non sono un terzo sesso
Noi bisessuali siamo attratti sia dagli uomini che dalle donne quindi automaticamente siamo attratti anche dalle persone trans..
Che siano uomini o donne trans ne siamo comunque attratti .",#GOJO: 𝓣𝓱𝓮𝔂 𝓽𝓮𝓵𝓵 𝓶𝓮 𝓘’𝓶 𝓪 𝓖𝓸𝓭,0,it
it_402,"@USER @USER @USER @USER Diritti anche per quei delinquenti che scrivono ""frocio"".
Diritti per tutti.
E ricordarsi sempre che la galera non serve a nulla.",Milano,0,it
it_1788,"@USER @USER Sei donna? No, zitto. Proteggere le vite trans non toglie diritti a noi donne, e vatti a leggere un libro sulle terapie ormonali, prima di dire stronzate","she/they, 25 and still running (more or less), les🐝an 🏳️‍🌈",0,it
it_715,"tw // transphobia 
a me dispiace perché gli uomini trans nell’ambiente rad sono pieni di transfobia interiorizzata, leggo robe assurde e mi chiedo come sia possibile",,0,it
it_459,"Libertà di parola è dire blacklivesmatters quanto dire negro.
È dire gay pride quanto dire frocio.
Democrazia sarebbe vedere un nero battersi per difendere il diritto di un bianco di dire ""negro"".
La libertà di parola o è SEMPRE o NON è. 
Politicamente corretto è censura.","Se danzi col diavolo, il diavolo non cambia, ma lui cambia te.
Libertà o è tale o non è.",0,it
it_1437,@USER Continui a non capire coglione che mentre tu distingui i diritti civili e diritti sociali io sono frocio trans lavoratore della logistica e oggi ho perso un altro compagno di lavoro che invece per te è solo uno da usare in un tweet per fare il bello e L’evoluto,in missione per conto del Gender-Miglia da percorrere e promesse da mantenere-(he/him)-4:20-🏳️‍⚧️🏳️‍🌈,1,it
it_351,@USER @USER che siete diversi dagli altri che dovete ave’ diritti vostri? fate i froci alle vostre parate e poi pretendete di non essere pigliati per il culo,"26 anni, pugliese, innamorato del cibo. Commerciante, videogiocatore e amante della lettura e cultura. Orgoglioso di essere ITALIANO 🇮🇹♥ #proudtobewhite",0,it
it_1384,"Perché mai se i e le trans si definiscono umani, dovrebbero avere diritti altri rispetto a quelli universalmente definiti 'diritti umani'⁉️","filosofia, scienza e verita'.",0,it
it_885,"Sarri ha un limite evidente. La prima volta si è palesato quando in piena lotta per lo scudetto diede del Frocio a Mancini. l'uomo ha un limite, quando è sotto stress perde la calma. È un limite che un presidente deve considerare. E su Sarri è tutto ciò che ho da dire URL","Bellunese
gens Barbia",0,it
it_151,Se la mia lotta e critica all'oppressore fa piangere le persone trans allora a) credo ci abbiano capito poco e b) non è un mio problema. Piena che i miei interessi e le mie lotte siano sempre subordinati ai capricci di chiunque.,Bisexual not qu**r / Rad leaning (gc) ♀️ / vegan for the animals 🌱,0,it
it_438,"Sono in disaccordo, però, con il fatto che se fosse stata trans avrebbe marciato insieme agli altri per i diritti. Credo che tutti, indistintamente dalla propria identità di genere, possa farlo.",• 𝑰𝒏 𝑴𝒐𝒏𝒆𝒚 𝑰 𝑻𝒓𝒖𝒔𝒕 • ₑₛₛₑᵣₑ ᵤₘₐₙₒ bᵢₛₑₛₛᵤₐₗₑ ⚤,0,it
it_542,"@USER Tw: transfobia 

Li abbiamo letti tutti i tweet in cui si dice che le donne Trans sono uomini, che le vagine delle donne trans sono come scavi di Ercolano e mille altri tweet di questo gente","Sono intelligente, bella e modesta.
Almeno una di queste affermazioni è falsa.
(she/her)",0,it
it_679,"@USER Io sono orgogliosamente frocio, sono attivo, mangio i culi ma non succhio.
Semplicemente non mi dà nessun piacere farlo.
Ah.. sono un egoista. URL","Receptionist per vivere,
Massaggiatore per passione (a domicilio, a Roma)
Telegram @USER 
IG Alex.massaggi",1,it
it_764,"tipo 'siete in coppia aperta e siete etero? Siete queer'. Capito? Usano un termine inglese che vuol dire frocio per dirvi che non siete la famiglia tradizionale. CON LA FAMIGLIA TRADIZIONALE MI CI PULISCO IL CULO. Siamo famiglie favolose, siamo famiglie spettacolari. Siamo (9/10)","Però non ho mai detto che a canzoni
si fan rivoluzioni,
si possa far poesia",0,it
it_1470,"Il patriarcato cambia sesso, prepara il concepimento in vitro e lo mette in culo grazie alle leggi anti trans fobia a tutte le lesbiche che pensano di contare. 

Idiote hahaha",Odinista - Amante del cazzo - Bifolco - NOEU - Trader - IPSC - Molilete tutti melde !,0,it
it_162,C’è un forcio qui sopra che pensa di avercelo d’oro ma è così bello che non riesco a non cuorare ogni sua foto  URL,📚🧑🏻‍⚕️🦷 he/him,1,it
it_694,"Con tutti i problemi che ci sono questi parlano del homo trans fobia ,gli stronzi che discriminano ci saranno sempre ,sono falsi problemi ,ci mancava Montanari ...homo trans fobia è un falso storico come x le foibe #ottoemezzo","sono in pace con me stesso e mi voglio bene non sono di sinistra ma sono anti americano ,da Mattei alla Libia e all' Afghanistan solo disastri .",0,it
it_85,@USER @USER Veramente siete voi froci che ad oggi avete i nostri stessi diritti e ne volete di più con questa legge orripilante.,"Brutto, cattivo, politicamente scorretto e felice di esserlo.",0,it
it_1067,"@USER Lo schifo totale. 
#LGBTQIA #noddlzan #giulemanidaibambini #giulemanidallosport i trans o generi vari che nemmeno loro sanno cosa sono o siano si facciano le Olimpiadi del loro mondo degli unicorni. Una donna fa sacrifici, poi arriva un coso dopato e pretende anche di partecipare",La gente come noi non molla mai,0,it
it_1718,@USER Un po’ come #omofobia è colpa mia che so frocio o quantomeno non so frocio segretamente che è già tanto non me mandano al confino come quando c’era LVI... 🤷‍♂️,in missione per conto del Gender-Miglia da percorrere e promesse da mantenere-(he/him)-4:20-🏳️‍⚧️🏳️‍🌈,1,it
it_1629,"Ok perché sono a favore di tutti i diritti del mondo, ma una volta che neri rossi gialli gay trans lesbiche avranno tutti i diritti possibili ci sarà una società perfetta? No non credo","Timido come Vergine,
Savio come Zeman,
Devoto come monaco Zen,
Inerme come Verme,
non mi dispiace passar per profanatore porno maniaco killer.",0,it
it_504,"TW// transfobia, bestemmie
.
.
.
.
.
.
.
.
.
.
dimmi che che non sai un cazzo sull'essere trans senza dirmi che non sai un cazzo sull'essere trans
ma dio bo ma ce la fai o ti devo fare un disegnino?
""siamo tutti un po' nby"" vaffanculo, veramente",Demigay pan enby (mspec gay) 🏳️‍🌈 • she/they/he + nounself pronouns • multifandom 🌈 • writer and artist 💻 • fighting along w/ minorities 🏳 • italian 🇮🇹,0,it
it_127,"Discorso sulla transfobia:
se dico che ""una donna trans è una donna"" e dico che ""mi piacciono le donne"" non posso poi dire che non mi piacciono le donne trans a prescindere, cosa vera infatti non uscirei mai con una donna trans. Quindi come la risolviamo la questione morale?",BILL GATES DELLE FABBRICHE DI FIRENZE,0,it
it_1273,"Tw: transfobia

Letteralmente piena di gente che ""non sono transfobica ma"" &gt; misgendera &gt; chiama le donne trans ""uomini che si truccano"" o ""predatori sessuali"" &gt; manda avanti stereotipi etc

Raga ma ce la fate cazzo vi svegliate","veg🌿  ||   parlo un po' di weight bias e violenza di genere ||   White feminists don't interact  ||  ascoltate le minoranze.

extra: @USER",0,it
it_60,se non verranno tutelati anche i diritti e le identità dellə nostrə fratellə e sorelle trans e NB allora questa legge non è completa e non ha senso perché qui non dobbiamo lasciare ness uno indietro (4/?),"NON SUCCEDERÀ PIÙ 🥴💫 
(he/him) 🏳️‍🌈 #BlackLivesMatter
💉vaccinated 💉",0,it
it_964,"Tw// transfobia

Non potete dire che le donne trans sono vittime solamente di transfobia perché sennò non si spiegherebbe perché il tasso di omicidi e violenza fisica è sensibilmente più alto tra le donne trans che tra gli uomini trans. Se è un problema solo di transfobia",19 he/him,0,it
it_350,"@USER @USER e chiha detto che la direzone giusta è quella del mondo (finocchio negroide social arcobaleno massonico pedofilo globalista di sinistra)enon quella della valbrembana di sudore, onestà,lavoro, vino rosso e cazzi che entrano nelle fighe?  Chi lo ha stabilito? i pedofili di epstein?","Golden sunrise 🇬🇷🇷🇺🇮🇹
Aut si quid est in vita in aeternum resonat.

Non nobis Domine, non nobis, sed nomini tuo da gloriam",0,it
it_1680,"@USER @USER @USER ""La transfobia non esiste solo nei confronti di voi uomini trans"" ma come ti permetti e cosa ne vuoi sapere tu donna cis, come se la transfobia contro gli uomini trans fosse piú parlata di quella contro le donne trans, al massimo succede il contrario","L'uomo etero privilegiato e cattivo di cui tutti parlano.
Star Wars, horror, cinema e tanto cringe",0,it
it_969,"E' un pensiero poverissimo quello di ritenere ""lotta al pensiero unico"" il dire ""brutto negro frocio ebreo""
Un codice binario che nulla a che fare con la complessità del ragionare. Da unico a binario cambia poco. 
Rendiamo obbligatoria filosofia in tutte le superiori?",Studio e insegno l’arte @USER Politiche scolastiche e di genere. Fondatrice @USER e @USER femminista,0,it
it_685,Io orgogliosə di aver deviato i miei colleghi 3t3r0 verso il bar finocchio di questa piazza venezianA,dobbiamo tutti cr3pare grazie a dio | he/him | INTJ-T,1,it
it_211,"Si può essere contro l'omofobia senza però approvare deliri come l'utero in affitto, gli uomini trans incinti, il trapianto di utero nelle donne trans e le cure ormonali per il cambio di genere sui bambini.
Alla larga da ogni integralismo...","Blogger| Fantasy obsessed | Otaku |Nerd | Cat lover | Feminist | No politically correct | Writer | Photographer | Graphical designer| NO PD, LeU & 5stelle",0,it
it_223,"Io non ho nulla contro gli amici gay lgbt trans escort etc..

Ma non è che se muore siffredi o tinto brass gli vado ad appiccicare l'adesivo di PORN HUB sulla bara...
@USER URL",Come stile di vita.,0,it
it_1796,Gli ultimi anni li ha passati a Rio de Janeiro partecipando al carnevale ma soprattutto al gay pride!!!! Frocio di merda 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,Juve ⚫️⚪️Ferrari 🏎 linfa vitale. Vedi Napoli e poi muori. 10/07/2018 #CR7JUVE. Live in Miami Beach 🇺🇸 PETROLEUM AND JET FUELS TRADER .T.U.N.I,0,it
it_84,@USER A me fa girare i coglioni che i diritti delle persone trans vengano messi in discussione per la /possibilità/ che qualcuno finga di essere trans. Immagino si tratti di priorità diverse,"trans e arrabbiato | artista fallito | incurabile innamorato | INFJ | eterofobo, cisfobo e orgoglioso",0,it
it_1205,@USER grazie a voi posso ammirare supereroine trans LGBTQ+ che salvano gli etero bianchi maschi inferiori. Sicuro farò l'abbonamento. URL,"Attualmente Shadowbannato
#RestateACasa
Enzo Arlotta il mio Capitano.",0,it
it_1150,"Ma poi mi raccomando, pronomi in bio viva il pride ho un sacco di amici trans magari domani uscite di casa col cappotto di mogano","21 || Bi Poly Transmasc || Film, Art & Cryptids ||♌|| ☭
Angry queercore punk with too many hyperfixations
I like to draw and bully fascists libs and cishets",0,it
it_1143,"@USER @USER tw transfobia 
geniaccia le donne trans non sarebbero donne e gli uomini trans non sarebbero uomini basandoci sul sesso biologico e non sul genere :)","⭒天使⭒
• 𝟷𝟼 
• she/her 
• ♓ 
• just a big sad hopeless romantic :(",0,it
it_886,"@USER purtroppo l’ambiente trans adesso si basa molto sulla queer theory. in passato i transattivisti erano molto più radicali, poi judith butler ha rovinato tutto. che poi qualche radfem transfobica ci sia è vero (jeffreys e raymond per dire che sulle persone trans hanno proprio +","parlo di femminismo, kpop e cinema. / se volete dei buoni consigli cinematografici su letterboxd sono clrssgvnrd.",0,it
it_140,Devono vincere Blanco e l’altro perché i forci dell’Eurovision devono vedere che l’Italia ha pure i forci boni #Sanremo2022,Qui posso fingere che mi piacciano le persone | 🏳️‍🌈,1,it
it_133,"Sono nella diretta di una mia compagna di classe con un suo amico trans che ha nella bio l’arcobaleno esattamente come me e la mia compagna che non sa del mio orientamento “avete entrambi l’arcobaleno” e lui “eh si ho notato”
I WAS SHAKING",i put the L in loser and lesbian,0,it
it_1237,#ddlZan @USER certo Renzi si può lasciare fuori le trans è solo una sigla #LGBT in fondo: meno male che ad #Agora se lo dice da se che è diventato un vecchio rinc…. E poi in fondo le trans ⚧ votano poco Persone siamo Persone come le altre Persone.. e lei cos’è?,"Informatique, T-gendre, Italie France, philo, hardware, life styles , décroissance§..",0,it
it_745,"tw // transfobia, stupro, misgendering

solidarietà solo se stuprano gli uomini trans perché loro sono le nostre sorelle! uwu","i’m only a LVL 3 adult please don’t make me⠀⠀ ⠀⠀ ⠀⠀ KL ∥ isfp · ceo of trans keith kogane, fuck off ⠀⠀ ⠀⠀ ⠀⠀ ⠀⠀( fan account ) — they | he",0,it
it_1771,"@USER @USER @USER La Rowling: I diritti trans non dovrebbero togliere o limitare i diritti delle donne.

Average Twitter user: Transfobica! 1!1!1","I stand by justice.
I look at facts, not emotions.

Left-leaning. Defending human rights. Against clashing cultures and incompatible diversity. Anti-Islam.",0,it
